equipment_id,equipment_type,temperature,pressure,corrosion_index,usage_hours,last_maintenance_days,vibration_level,gas_leak_detected,critical_failure_risk
5954,Gas Sensor,78.31174660115059,24,24,765,40,72,0,0
5955,Gas Sensor,35.64016363874591,30,55,2172,33,44,0,0
5956,Gas Sensor,74.94048747212523,199,82,2623,161,47,0,1
5957,Pressure Regulator,42.076400755131914,181,18,882,108,30,1,1
5958,Exhaust Fan,63.87214321579461,100,75,4397,65,60,1,1
5959,Gas Sensor,67.33216793912241,52,72,4805,76,27,0,1
5960,Gas Sensor,65.6276417249972,68,92,6832,46,27,0,1
5961,Gas Sensor,54.99780918204141,140,26,1587,364,35,0,0
5962,Valve,69.93735688112217,178,4,4632,235,29,1,1
5963,Pressure Regulator,41.1414854565544,37,25,5067,114,34,0,0
5964,Valve,73.718605250248,134,29,3650,308,91,1,1
5965,Pressure Regulator,53.02450346768379,24,77,7636,124,89,0,1
5966,Gas Sensor,64.8299869640074,177,96,3550,286,54,0,1
5967,Exhaust Fan,54.72862913450811,64,34,2258,143,67,1,1
5968,Chemical Chamber,82.98157393702283,139,74,222,137,27,0,1
5969,Chemical Chamber,66.57954218841455,147,52,6297,247,57,0,0
5970,Gas Sensor,69.79091973521332,57,67,5690,288,23,1,1
5971,Valve,71.81342941366256,128,32,7473,72,16,1,1
5972,Exhaust Fan,56.38516763297029,115,69,6410,283,47,1,1
5973,Pressure Regulator,64.33909816628729,113,27,5185,42,73,0,0
5974,Gas Sensor,62.47926591761369,48,73,2582,264,38,0,1
5975,Exhaust Fan,69.67350939312259,183,35,4173,221,96,1,1
5976,Exhaust Fan,53.31595311245182,156,48,1059,267,64,1,1
5977,Pressure Regulator,49.401430729555436,42,89,6844,243,90,1,1
5978,Exhaust Fan,77.72724561810114,150,93,5230,44,54,0,1
5979,Valve,71.80067714292008,105,85,1506,289,91,1,1
5980,Valve,47.40964794169524,187,52,3645,67,28,0,1
5981,Valve,88.53351656319539,77,68,4704,311,11,0,0
5982,Exhaust Fan,51.428800351994155,178,1,663,269,75,0,1
5983,Valve,61.779348138031,30,96,824,36,91,1,1
5984,Pressure Regulator,77.53030131360887,61,79,7321,87,45,1,1
5985,Exhaust Fan,77.38730712640867,150,70,346,26,65,1,1
5986,Chemical Chamber,49.41806829393921,33,63,2728,294,30,1,1
5987,Exhaust Fan,67.75863106503654,65,20,5738,100,72,0,0
5988,Pressure Regulator,55.3467738943023,166,34,6383,151,11,1,1
5989,Chemical Chamber,66.29343318403582,143,45,5066,136,83,1,1
5990,Exhaust Fan,58.115026733156355,79,85,504,270,24,1,1
5991,Valve,53.958643427937176,178,47,2653,280,71,1,1
5992,Gas Sensor,45.56440730877367,55,21,1347,101,21,1,1
5993,Gas Sensor,77.77757082745163,179,5,6824,153,12,1,1
5994,Valve,48.843298805368455,45,32,2494,118,13,1,1
5995,Gas Sensor,82.02554809783113,84,38,5058,239,18,0,0
5996,Gas Sensor,55.59298106449647,149,42,6617,17,55,1,1
5997,Valve,67.26978305650704,89,24,1327,132,51,1,1
5998,Valve,83.08875402391044,145,17,732,251,83,1,1
5999,Exhaust Fan,53.54112042008963,192,40,6535,85,40,1,1
6000,Exhaust Fan,67.0777017954541,172,34,6520,212,46,0,1
6001,Valve,67.41050146104365,59,23,3480,105,20,0,0
6002,Pressure Regulator,50.001391456810666,165,54,4449,337,70,0,1
6003,Gas Sensor,63.33388580097239,129,39,6242,99,36,0,0
6004,Exhaust Fan,71.1717994458664,117,86,758,41,55,0,1
6005,Gas Sensor,85.51422536398447,31,96,2150,60,79,0,1
6006,Chemical Chamber,53.77649640269124,43,28,5407,87,52,0,0
6007,Valve,65.18814205404422,190,9,7604,43,54,1,1
6008,Pressure Regulator,58.09397544520863,51,78,3521,308,27,0,1
6009,Chemical Chamber,62.90042123428899,133,9,1223,21,59,1,1
6010,Chemical Chamber,51.123100849335714,66,89,4652,152,15,1,1
6011,Chemical Chamber,57.46437833889184,192,63,6661,122,22,1,1
6012,Valve,82.77317877770768,54,28,6400,172,21,0,0
6013,Exhaust Fan,61.91142819058317,141,97,6445,211,16,1,1
6014,Valve,61.14158311439972,147,17,983,133,23,1,1
6015,Exhaust Fan,47.214036427111466,156,1,796,300,82,0,0
6016,Chemical Chamber,76.36492607149795,29,24,4524,219,56,1,1
6017,Chemical Chamber,72.7044098889571,84,84,6283,334,16,0,1
6018,Pressure Regulator,61.90892852098206,117,50,5525,65,48,1,1
6019,Exhaust Fan,88.5168570756121,29,94,814,159,65,0,1
6020,Chemical Chamber,52.011090196907396,166,21,6390,301,94,1,1
6021,Gas Sensor,44.365490908267894,128,8,4089,114,28,0,0
6022,Pressure Regulator,58.57612036527162,197,90,341,74,36,0,1
6023,Valve,47.29168424626349,87,88,4374,311,70,0,1
6024,Pressure Regulator,63.609970287859284,123,88,5268,60,75,1,1
6025,Gas Sensor,61.09793229914065,24,90,2327,254,61,0,1
6026,Exhaust Fan,77.2934815826499,176,73,6110,243,65,1,1
6027,Valve,53.16422739143517,135,93,6905,115,23,0,1
6028,Valve,64.98029990706279,24,3,7124,295,42,0,0
6029,Exhaust Fan,62.77851714196488,79,20,3105,104,21,1,1
6030,Pressure Regulator,72.4880114798548,84,29,4946,48,94,0,0
6031,Chemical Chamber,43.043756118349,146,32,1439,80,95,1,1
6032,Pressure Regulator,46.53333303306067,47,42,1843,27,75,1,1
6033,Gas Sensor,51.31617416062627,102,89,6452,272,33,0,1
6034,Chemical Chamber,43.73472295838704,148,1,7755,233,54,1,1
6035,Pressure Regulator,69.18494584862293,48,86,7514,254,85,0,1
6036,Exhaust Fan,69.32840943311969,198,30,7786,347,64,1,1
6037,Gas Sensor,76.38095689125457,183,3,2778,137,80,1,1
6038,Gas Sensor,57.81400958119489,179,46,1560,153,62,1,1
6039,Gas Sensor,53.06410501986998,83,83,6786,344,75,1,1
6040,Chemical Chamber,45.79256798861589,161,88,4544,58,28,1,1
6041,Valve,79.55342838635573,51,44,4714,220,60,1,1
6042,Chemical Chamber,56.666298418923674,28,64,486,18,91,1,1
6043,Pressure Regulator,49.11247949978913,158,65,5500,90,75,0,0
6044,Valve,71.25636589255849,195,5,1541,330,54,1,1
6045,Pressure Regulator,54.911751916203855,198,6,900,177,49,0,1
6046,Valve,43.99547743849561,151,50,706,44,92,0,0
6047,Chemical Chamber,46.989493093816094,60,67,4539,203,15,0,0
6048,Gas Sensor,61.35783848195158,44,17,2017,110,60,1,1
6049,Exhaust Fan,43.91528752518992,164,40,3209,193,50,1,1
6050,Gas Sensor,58.716188184566775,194,68,465,337,56,1,1
6051,Chemical Chamber,47.0282454198187,27,24,4576,128,26,0,0
6052,Valve,45.810158305406354,77,55,7393,10,32,1,1
6053,Gas Sensor,52.680770262056264,128,0,5991,319,49,1,1
6054,Chemical Chamber,62.38922736225839,148,97,7443,94,82,1,1
6055,Pressure Regulator,64.79244896492,21,54,4141,302,46,0,0
6056,Exhaust Fan,73.86489091332899,29,2,1084,225,94,0,0
6057,Gas Sensor,48.25416796623655,110,53,1224,258,67,0,0
6058,Valve,80.87263433094613,136,80,590,224,30,0,1
6059,Pressure Regulator,100.81427135153102,174,31,6436,259,36,1,1
6060,Chemical Chamber,53.70080447646889,160,87,6324,36,20,1,1
6061,Exhaust Fan,33.49227042978676,82,1,5073,261,48,0,0
6062,Valve,33.87632360903468,30,64,5674,276,72,0,0
6063,Chemical Chamber,52.54779045949487,161,97,5553,259,37,0,1
6064,Chemical Chamber,49.58823894532297,115,7,3744,259,93,1,1
6065,Gas Sensor,60.07708141135459,143,57,4324,356,56,0,0
6066,Gas Sensor,67.62427766374526,112,52,7273,326,56,1,1
6067,Valve,40.708803686271786,121,43,4170,228,13,1,1
6068,Chemical Chamber,57.4271482038208,117,72,2126,88,70,1,1
6069,Gas Sensor,52.41031379861058,45,27,7725,303,27,0,0
6070,Exhaust Fan,90.53326427676707,58,18,120,102,59,1,1
6071,Exhaust Fan,39.27625926264993,111,55,7462,293,45,1,1
6072,Chemical Chamber,48.617708479845035,175,19,7094,8,10,0,1
6073,Gas Sensor,60.50298074357437,164,70,127,102,44,0,1
6074,Valve,48.71857019319758,184,55,2597,113,14,0,1
6075,Valve,76.99673262536547,127,34,5118,208,15,0,0
6076,Valve,44.70187894125852,174,18,3663,363,69,1,1
6077,Exhaust Fan,46.26176149343478,95,80,7171,45,14,0,1
6078,Gas Sensor,78.29024235434775,86,62,4847,10,41,0,0
6079,Gas Sensor,42.13638854039421,141,81,5028,342,48,0,1
6080,Exhaust Fan,72.51884052228417,194,6,1553,232,49,0,1
6081,Valve,53.21145273102058,130,26,2382,233,51,1,1
6082,Valve,50.72489924124525,181,38,2571,343,83,0,1
6083,Chemical Chamber,52.38234364709998,37,29,6848,169,17,1,1
6084,Pressure Regulator,43.19180586330815,54,22,5356,268,38,1,1
6085,Gas Sensor,73.60596663840134,37,83,2229,237,69,1,1
6086,Gas Sensor,62.04100507220334,181,22,6561,264,87,0,1
6087,Gas Sensor,73.36444445628482,180,89,2512,301,32,0,1
6088,Pressure Regulator,77.6452193844523,147,46,4960,88,13,0,0
6089,Chemical Chamber,68.11540331260184,146,77,4935,154,43,0,1
6090,Pressure Regulator,38.20836183068889,103,47,4595,342,47,0,0
6091,Valve,45.46071845758444,62,94,6086,107,70,1,1
6092,Valve,72.76370743720207,101,90,6599,217,36,0,1
6093,Gas Sensor,60.832563463186574,46,62,1575,159,92,0,0
6094,Exhaust Fan,69.75568969765207,67,8,1035,312,40,1,1
6095,Gas Sensor,58.66607200086214,88,22,334,354,12,0,0
6096,Exhaust Fan,53.55459020316995,169,62,134,37,86,0,1
6097,Pressure Regulator,69.77480585730684,181,73,4834,72,36,0,1
6098,Valve,34.08862612639479,190,46,438,121,52,1,1
6099,Exhaust Fan,55.20398403962337,135,86,4127,172,69,1,1
6100,Pressure Regulator,60.997146437172084,143,73,3625,227,55,1,1
6101,Valve,63.130388753153085,35,65,1602,217,46,0,0
6102,Exhaust Fan,40.582543761650314,145,36,6078,95,76,1,1
6103,Gas Sensor,41.20329119926798,33,37,7526,177,15,1,1
6104,Gas Sensor,54.10272631535039,58,0,7907,87,68,0,0
6105,Gas Sensor,59.058549620797386,127,47,3224,102,12,1,1
6106,Pressure Regulator,83.32587919689236,31,81,3783,324,86,0,1
6107,Gas Sensor,46.83030383285462,116,34,2590,356,20,0,0
6108,Chemical Chamber,52.602931101086455,74,70,4615,127,36,0,0
6109,Valve,83.87251244097973,153,85,805,70,11,1,1
6110,Pressure Regulator,75.96131341896988,59,52,4947,223,73,0,0
6111,Gas Sensor,43.29002976235701,110,24,4444,260,53,1,1
6112,Valve,70.13169960540719,32,41,2440,277,85,0,0
6113,Exhaust Fan,72.48604502194522,88,22,4402,298,64,1,1
6114,Gas Sensor,62.93631145056983,171,8,1224,84,49,0,1
6115,Valve,42.402076060086614,193,26,5434,134,85,1,1
6116,Chemical Chamber,51.06743409801794,115,74,7567,255,32,1,1
6117,Exhaust Fan,50.58057170047164,191,50,1699,11,73,1,1
6118,Chemical Chamber,67.93363511717376,30,90,4630,210,66,0,1
6119,Valve,53.558455552375946,137,91,338,73,19,0,1
6120,Chemical Chamber,56.02800476500707,80,56,1247,140,44,1,1
6121,Valve,50.97008203247794,55,81,4713,287,15,0,1
6122,Valve,36.62323725096157,157,35,6980,159,98,1,1
6123,Chemical Chamber,98.9264468011849,148,33,4008,171,63,1,1
6124,Valve,66.0418743283314,82,12,4344,186,88,1,1
6125,Gas Sensor,82.08019588209794,159,54,2204,50,76,1,1
6126,Valve,43.26592357645546,24,45,2303,247,91,0,0
6127,Pressure Regulator,82.78071788731266,97,51,3768,354,65,0,0
6128,Valve,54.05289279878183,55,93,4731,208,90,1,1
6129,Pressure Regulator,67.95411919613298,164,27,2262,41,69,1,1
6130,Valve,74.87625354213237,169,85,6847,112,23,0,1
6131,Valve,82.66415521144292,178,87,6574,204,55,0,1
6132,Chemical Chamber,59.30431387103372,173,29,5410,205,25,1,1
6133,Gas Sensor,44.93481139379415,32,44,3705,172,36,1,1
6134,Gas Sensor,59.77839110319667,82,37,4561,127,46,0,0
6135,Exhaust Fan,68.865717973515,30,19,3665,66,70,0,0
6136,Chemical Chamber,51.96179581748275,88,69,3717,271,29,0,0
6137,Chemical Chamber,53.6533584631038,121,96,5468,34,34,0,1
6138,Gas Sensor,36.775900563427534,51,46,3033,198,59,1,1
6139,Chemical Chamber,45.32752276455957,29,58,3208,44,67,0,0
6140,Gas Sensor,66.66447924913643,127,78,6540,253,87,1,1
6141,Chemical Chamber,73.22913802266265,73,78,564,161,46,1,1
6142,Valve,76.52634097453976,101,95,2134,335,14,0,1
6143,Gas Sensor,94.13932025209968,106,13,2994,355,63,0,1
6144,Gas Sensor,82.32244641520339,101,41,5440,348,46,1,1
6145,Pressure Regulator,57.719685204228476,54,60,2885,362,83,0,0
6146,Chemical Chamber,45.96483234414215,86,58,3020,118,19,0,0
6147,Chemical Chamber,56.15781435956147,84,7,910,296,18,0,0
6148,Gas Sensor,51.73260822126126,36,99,6009,262,87,1,1
6149,Valve,62.488246148523665,61,56,6078,75,42,1,1
6150,Valve,73.364144609822,140,21,6729,14,33,1,1
6151,Valve,67.19648794691372,140,83,498,5,79,0,1
6152,Chemical Chamber,83.63932954125653,158,87,7800,301,66,1,1
6153,Pressure Regulator,65.93288903873027,97,20,1175,187,35,1,1
6154,Gas Sensor,40.866030875598156,47,27,2919,201,48,1,1
6155,Exhaust Fan,51.450119248717336,58,48,7698,299,53,1,1
6156,Pressure Regulator,66.03862781170787,119,22,7157,251,73,1,1
6157,Exhaust Fan,63.430045044279815,30,87,1962,155,57,1,1
6158,Pressure Regulator,79.62378643535341,134,53,3379,197,76,0,0
6159,Valve,60.105572101167084,136,22,985,69,57,1,1
6160,Chemical Chamber,57.35395785029406,187,67,5638,48,49,1,1
6161,Exhaust Fan,36.39026004517029,151,45,5679,249,55,0,0
6162,Pressure Regulator,47.899156353768255,83,67,2666,232,99,1,1
6163,Chemical Chamber,64.63158290167995,195,93,3340,111,12,1,1
6164,Exhaust Fan,63.14480767859677,102,27,1773,329,85,0,0
6165,Gas Sensor,68.92329756599638,178,94,2849,281,23,1,1
6166,Pressure Regulator,66.75869949723943,21,96,2084,136,92,1,1
6167,Gas Sensor,58.29945157020831,62,49,5359,78,13,0,0
6168,Valve,44.97457648595384,60,82,6590,231,21,0,1
6169,Gas Sensor,60.00858309357508,79,62,1791,255,32,0,0
6170,Gas Sensor,59.336320041022724,131,9,4253,160,12,1,1
6171,Pressure Regulator,80.5773255667142,193,88,3867,61,12,0,1
6172,Valve,79.9228007205264,59,36,757,87,51,0,0
6173,Gas Sensor,52.81830959721236,78,12,7716,1,89,0,0
6174,Chemical Chamber,50.671172064305374,64,69,3356,111,86,1,1
6175,Exhaust Fan,39.69473643243127,61,29,6421,159,28,1,1
6176,Gas Sensor,57.52668095741996,138,86,4154,234,37,1,1
6177,Valve,52.88689212863652,168,99,1610,70,47,1,1
6178,Gas Sensor,99.1098989500134,150,79,6708,364,18,0,1
6179,Exhaust Fan,43.26930959390847,158,71,5346,81,65,0,1
6180,Valve,60.878714826904854,43,79,1168,202,26,1,1
6181,Pressure Regulator,50.357089366108774,69,10,6433,93,16,0,0
6182,Valve,60.36925584438537,107,0,1485,362,81,0,0
6183,Pressure Regulator,54.99905737332978,40,85,6609,72,85,1,1
6184,Valve,72.17245532217439,172,17,6436,57,63,1,1
6185,Exhaust Fan,66.60477182141925,151,99,2714,11,37,1,1
6186,Exhaust Fan,71.67097640726001,144,10,6537,146,75,0,0
6187,Valve,48.71994739714848,62,83,871,148,37,0,1
6188,Gas Sensor,76.18954800637901,194,9,7254,208,34,0,1
6189,Exhaust Fan,52.77449548473565,42,47,2674,91,88,1,1
6190,Pressure Regulator,38.9062934312773,40,60,2296,87,58,0,0
6191,Pressure Regulator,57.27164414447627,198,9,6392,109,57,1,1
6192,Chemical Chamber,61.700482913207274,162,59,6494,283,56,0,1
6193,Pressure Regulator,41.2538802320016,77,21,6678,205,71,0,0
6194,Chemical Chamber,73.10393479646253,45,74,6457,97,42,1,1
6195,Valve,47.832598197861174,78,98,4815,265,51,1,1
6196,Valve,47.190632544450295,109,8,2097,269,96,1,1
6197,Valve,59.99938730539565,64,14,2182,264,36,0,0
6198,Gas Sensor,72.85955685984167,182,82,2528,114,17,0,1
6199,Gas Sensor,41.76265046404982,113,36,871,312,71,1,1
6200,Chemical Chamber,74.1094240633868,129,69,2374,219,47,1,1
6201,Pressure Regulator,27.609502058995655,83,99,6463,233,13,0,1
6202,Pressure Regulator,64.96001947258598,103,43,1263,97,63,0,0
6203,Valve,43.05458746771329,96,68,3737,7,57,1,1
6204,Exhaust Fan,48.02174071417557,46,2,7041,77,78,0,0
6205,Gas Sensor,86.06831274435966,106,9,6508,128,25,1,1
6206,Gas Sensor,45.17756053335949,178,76,4982,184,70,0,1
6207,Valve,59.156345973716824,31,3,4531,104,27,1,1
6208,Gas Sensor,43.99933338793661,121,55,5156,84,54,0,0
6209,Valve,71.53783224014377,64,39,3793,293,27,0,0
6210,Chemical Chamber,66.1341415035143,147,32,5776,64,17,0,0
6211,Pressure Regulator,68.24702794156003,51,97,3450,233,38,0,1
6212,Exhaust Fan,76.96304037821648,73,99,2479,17,30,0,1
6213,Pressure Regulator,54.932853417769216,132,32,872,93,63,0,0
6214,Pressure Regulator,76.11761354704554,134,59,823,277,56,0,0
6215,Chemical Chamber,82.34859122925087,51,20,1318,78,75,0,0
6216,Gas Sensor,64.26668007496822,162,68,4826,361,77,0,1
6217,Exhaust Fan,43.405745633946395,123,44,805,111,57,0,0
6218,Gas Sensor,41.92563354273942,74,56,5262,342,85,0,0
6219,Pressure Regulator,66.63410446050298,60,76,5175,308,89,1,1
6220,Valve,43.39612750549049,146,39,1381,77,98,0,0
6221,Pressure Regulator,39.849048155644695,59,80,2835,234,32,1,1
6222,Gas Sensor,73.25613017667547,91,63,4637,95,26,0,0
6223,Pressure Regulator,53.118035254547614,133,9,5515,268,70,1,1
6224,Valve,96.29100234715297,196,73,710,352,61,0,1
6225,Chemical Chamber,50.13801459929873,57,65,6680,46,51,0,0
6226,Gas Sensor,52.53962019117497,75,84,1831,326,60,0,1
6227,Pressure Regulator,65.38817550224202,53,64,5154,215,10,0,0
6228,Gas Sensor,63.068475831398025,148,29,1752,327,30,0,0
6229,Chemical Chamber,58.737220934675946,29,81,5895,276,66,1,1
6230,Pressure Regulator,58.38055451275779,187,34,1001,68,45,1,1
6231,Pressure Regulator,108.64248107652382,35,52,5617,341,11,1,1
6232,Gas Sensor,84.91156286121006,193,38,4146,300,32,0,1
6233,Gas Sensor,72.65285653720986,171,21,3296,286,69,0,1
6234,Valve,41.61869702676579,33,66,5716,287,68,0,0
6235,Chemical Chamber,58.89133917203264,109,69,4996,127,75,0,0
6236,Valve,69.9081643358041,186,99,7631,233,52,1,1
6237,Pressure Regulator,71.22328672770381,37,79,7414,182,68,1,1
6238,Gas Sensor,79.1641107406907,103,66,3631,14,83,0,0
6239,Pressure Regulator,50.3827075146301,188,99,270,102,82,1,1
6240,Pressure Regulator,59.421961079090735,75,74,4505,151,99,0,1
6241,Exhaust Fan,48.67477671582817,183,16,7980,325,45,1,1
6242,Exhaust Fan,80.02120287501666,171,18,7222,180,69,0,1
6243,Pressure Regulator,70.48240628004311,109,59,2499,178,13,1,1
6244,Gas Sensor,52.389863194518476,48,71,5055,213,30,0,1
6245,Pressure Regulator,63.37316844598851,41,77,7615,33,13,1,1
6246,Exhaust Fan,60.75464103367487,30,89,4063,9,13,0,1
6247,Gas Sensor,46.80101987474532,60,88,1474,351,42,1,1
6248,Pressure Regulator,73.95249343322399,196,50,1696,264,23,1,1
6249,Chemical Chamber,61.15463140429436,158,47,1095,203,18,1,1
6250,Chemical Chamber,52.06019818488604,71,56,6384,263,97,1,1
6251,Pressure Regulator,46.54335896941738,86,9,7437,149,73,0,0
6252,Gas Sensor,72.81894541460089,104,31,3396,92,71,0,0
6253,Pressure Regulator,64.02212049145827,94,78,845,53,98,1,1
6254,Pressure Regulator,49.58019653842975,155,67,1909,15,16,1,1
6255,Exhaust Fan,52.532470062329274,178,27,6464,52,14,1,1
6256,Chemical Chamber,60.08280092365342,142,3,5584,200,22,1,1
6257,Exhaust Fan,60.95715581829703,25,60,842,37,11,1,1
6258,Exhaust Fan,62.880816304170594,100,76,7083,347,93,0,1
6259,Pressure Regulator,33.462148168001754,32,11,6356,79,21,1,1
6260,Exhaust Fan,61.8061872788658,25,14,3420,317,16,0,0
6261,Chemical Chamber,41.71273888586789,174,28,1593,150,43,1,1
6262,Exhaust Fan,81.28506294376741,140,86,3620,36,30,1,1
6263,Chemical Chamber,75.64389489655396,64,12,7315,94,69,1,1
6264,Exhaust Fan,77.35095622883867,125,37,3522,353,91,0,0
6265,Chemical Chamber,23.116596167494244,45,57,3255,191,19,0,0
6266,Exhaust Fan,55.51227252819269,23,34,2823,166,47,0,0
6267,Exhaust Fan,58.829888072209464,56,39,7866,40,67,1,1
6268,Gas Sensor,68.62494718464555,40,75,2100,64,65,1,1
6269,Chemical Chamber,73.51311841756147,47,93,4368,184,53,1,1
6270,Chemical Chamber,79.26938460603593,51,4,6125,270,94,1,1
6271,Chemical Chamber,25.25242252821133,122,1,2028,130,89,0,0
6272,Valve,47.98049277680965,180,29,6161,239,73,0,1
6273,Exhaust Fan,60.866982572817356,45,98,4340,275,29,0,1
6274,Chemical Chamber,72.44248572680017,164,9,4957,78,59,0,1
6275,Valve,72.02717574789085,135,72,3622,327,63,0,1
6276,Gas Sensor,67.12353738756451,112,80,6788,125,55,0,1
6277,Chemical Chamber,50.44408737301998,49,37,2468,9,49,0,0
6278,Chemical Chamber,52.35298965071164,140,58,1271,289,33,1,1
6279,Valve,50.558267945167955,24,93,2853,127,94,1,1
6280,Exhaust Fan,45.28419704602955,137,34,6369,216,67,0,0
6281,Gas Sensor,45.07412788556898,25,70,3059,116,40,1,1
6282,Chemical Chamber,43.639601329478985,125,11,6129,317,59,1,1
6283,Exhaust Fan,65.03925205559182,143,41,1764,106,19,0,0
6284,Gas Sensor,61.864957261319255,157,97,2822,213,93,1,1
6285,Pressure Regulator,46.09819900055585,89,48,7733,44,23,0,0
6286,Pressure Regulator,34.32776017138169,157,66,3300,65,28,1,1
6287,Gas Sensor,54.460001109864535,125,32,782,85,39,0,0
6288,Valve,82.20083284480843,63,12,5212,57,66,0,0
6289,Gas Sensor,60.09064891437756,75,74,4008,232,25,0,1
6290,Gas Sensor,72.00115145738884,151,19,7342,280,31,0,0
6291,Valve,62.70068923853661,32,94,1609,102,63,1,1
6292,Valve,59.12797957763127,141,32,2363,172,93,0,0
6293,Exhaust Fan,37.90422167609734,38,33,6986,105,79,0,0
6294,Exhaust Fan,53.89972499464912,109,49,2384,6,52,1,1
6295,Valve,51.97817849160862,28,49,2243,34,28,1,1
6296,Pressure Regulator,82.21827915373316,65,8,7450,27,14,1,1
6297,Pressure Regulator,62.748309829549086,75,6,3059,18,80,1,1
6298,Gas Sensor,79.16303681738084,93,8,1756,5,29,0,0
6299,Chemical Chamber,76.91169641228441,59,25,3366,118,24,1,1
6300,Gas Sensor,47.31128939492832,86,1,1373,96,47,1,1
6301,Gas Sensor,60.017393456545435,132,4,5842,213,10,0,0
6302,Chemical Chamber,85.27317895774073,102,65,3618,255,14,1,1
6303,Valve,68.44768840310448,81,9,6315,44,63,0,0
6304,Pressure Regulator,67.54078444742557,193,30,2115,354,94,1,1
6305,Gas Sensor,73.70371622414045,153,32,1017,93,70,0,0
6306,Chemical Chamber,67.20571677031806,48,5,1051,247,87,1,1
6307,Exhaust Fan,68.19532693817492,38,13,6295,261,26,0,0
6308,Gas Sensor,64.53165706762331,133,77,7763,317,85,1,1
6309,Pressure Regulator,54.903643457425915,127,14,3124,251,36,1,1
6310,Valve,44.12863613669676,162,96,254,242,79,0,1
6311,Gas Sensor,32.14573084089747,76,94,4515,348,34,1,1
6312,Gas Sensor,55.05937355266176,57,80,400,134,54,1,1
6313,Chemical Chamber,66.54906567860233,40,42,294,75,11,0,0
6314,Exhaust Fan,63.578566384334124,70,78,7293,295,31,1,1
6315,Exhaust Fan,69.53867126506513,186,19,7494,240,63,0,1
6316,Valve,58.10934498202916,39,20,7664,136,26,1,1
6317,Pressure Regulator,100.8300014018769,21,63,6452,227,70,1,1
6318,Valve,90.40885815853372,51,28,1537,84,75,1,1
